,Wind,PV,HPP,Curtailment,Battery power,Energy Level,Prices,PtG,Mass H2,PtG_SB
8366,4.170284610607533,13.645978558575305,0.0,0.0,0.0,0.0,39.471,17.81626316918284,248.2001050798941,0.0
8367,3.0402704720415676,0.0,3.0402704720415676,0.0,0.0,0.0,40.814,0.0,0.0,0.0
8368,3.6724319600678372,0.0,3.6724319600678372,0.0,0.0,0.0,39.919,0.0,0.0,0.0
8369,3.9834501368591506,0.0,3.9834501368591506,0.0,0.0,0.0,39.369,0.0,0.0,0.0
8370,4.176535189539715,0.0,4.176535189539715,0.0,0.0,0.0,38.496,0.0,0.0,0.0
8371,4.513123206009881,0.0,4.513123206009881,0.0,0.0,0.0,37.818,0.0,0.0,0.0
8372,4.761697719993173,0.0,4.761697719993173,0.0,0.0,0.0,37.004,0.0,0.0,0.0
8373,4.406800323027344,0.0,4.406800323027344,0.0,0.0,0.0,37.004,0.0,0.0,0.0
8374,4.429067529510441,0.0,4.429067529510441,0.0,0.0,0.0,37.004,0.0,0.0,0.0
8375,4.457648830193297,0.0,4.457648830193297,0.0,0.0,0.0,37.004,0.0,0.0,0.0
8376,4.537290286889253,0.0,4.537290286889253,0.0,0.0,0.0,34.374,0.0,0.0,0.0
8377,4.883001640488299,0.0,4.883001640488299,0.0,0.0,0.0,34.374,0.0,0.0,0.0
8378,4.871566407252842,0.0,4.871566407252842,0.0,0.0,0.0,34.374,0.0,0.0,0.0
8379,4.871597118113601,0.0,4.871597118113601,0.0,0.0,0.0,34.374,0.0,0.0,0.0
8380,4.8924122970076,0.0,4.8924122970076,0.0,0.0,0.0,34.374,0.0,0.0,0.0
8381,4.918488769925947,0.0,4.918488769925947,0.0,0.0,0.0,34.374,0.0,0.0,0.0
8382,4.973083192184199,0.0,4.973083192184199,0.0,0.0,0.0,34.374,0.0,0.0,0.0
8383,4.979907168617221,5.866630302761647,0.0,0.0,0.0,0.0,36.052,10.846537471378868,91.01564985185459,0.0
8384,4.987156960196867,36.06716087018903,0.0,0.0,0.0,0.0,36.151,41.0543178303859,699.021296273508,0.0
8385,4.9621210619341305,39.522645277717594,0.0,0.0,0.0,0.0,35.686,44.48476633965173,747.3494667949454,0.0
8386,4.770787581382341,32.129070607390986,0.0,0.0,0.0,0.0,35.52,36.89985818877333,640.4932544031898,0.0
8387,4.870470077758395,53.47997587663136,0.0,0.0,0.0,0.0,35.436,58.350445954389755,942.689209399066,0.0
8388,4.8145471932404105,35.33346215204951,0.0,0.0,0.0,0.0,35.265,40.14800934528992,686.2532191855014,0.0
8389,4.991590419759878,2.364185432226624,7.355775851986502,0.0,0.0,0.0,34.899,0.0,0.0,0.0
8390,4.984822793467247,0.0,4.984822793467247,0.0,0.0,0.0,35.371,0.0,0.0,0.0
8391,4.979633706868562,0.0,4.979633706868562,0.0,0.0,0.0,36.195,0.0,0.0,0.0
8392,4.989025870959726,0.0,4.989025870959726,0.0,0.0,0.0,41.281,0.0,0.0,0.0
8393,4.991077267311844,0.0,4.991077267311844,0.0,0.0,0.0,47.47,0.0,0.0,0.0
8394,4.985609705393586,0.0,4.985609705393586,0.0,0.0,0.0,46.822,0.0,0.0,0.0
8395,4.998084943117859,0.0,4.998084943117859,0.0,0.0,0.0,42.505,0.0,0.0,0.0
8396,4.995580301245236,0.0,4.995580301245236,0.0,0.0,0.0,38.368,0.0,0.0,0.0
8397,4.989867047564941,0.0,4.989867047564941,0.0,0.0,0.0,37.392,0.0,0.0,0.0
8398,4.884050467553458,0.0,4.884050467553458,0.0,0.0,0.0,35.471,0.0,0.0,0.0
8399,4.89759851528116,0.0,4.89759851528116,0.0,0.0,0.0,34.605,0.0,0.0,0.0
8400,4.964950392192382,0.0,4.964950392192382,0.0,0.0,0.0,38.026,0.0,0.0,0.0
8401,4.908529234558861,0.0,4.908529234558861,0.0,0.0,0.0,38.026,0.0,0.0,0.0
8402,4.963689331822655,0.0,4.963689331822655,0.0,0.0,0.0,38.026,0.0,0.0,0.0
8403,4.81788334648807,0.0,4.81788334648807,0.0,0.0,0.0,38.026,0.0,0.0,0.0
8404,4.8477204636889075,0.0,4.8477204636889075,0.0,0.0,0.0,38.026,0.0,0.0,0.0
8405,4.78068249405477,0.0,4.78068249405477,0.0,0.0,0.0,38.026,0.0,0.0,0.0
8406,4.908516869664434,0.0,4.908516869664434,0.0,0.0,0.0,38.064,0.0,0.0,0.0
8407,4.977162410744004,0.0,4.977162410744004,0.0,0.0,0.0,38.753,0.0,0.0,0.0
8408,4.920486554074879,5.282619592475094,10.203106146549974,0.0,0.0,0.0,38.45,0.0,0.0,0.0
8409,4.940049520257754,12.553628983870146,0.0,0.0,0.0,0.0,35.256,17.4936785041279,240.92502754598817,0.0
8410,4.161169073785833,15.49778874380512,0.0,0.0,0.0,0.0,35.256,19.658957817590952,289.7574011658669,0.0
8411,4.559021658145359,13.604802873781233,0.0,0.0,0.0,0.0,35.256,18.163824531926593,256.0384685722199,0.0
8412,4.678704381795638,8.108389163312316,0.0,0.0,0.0,0.0,36.383,12.787093545107954,134.77996175076868,0.0
8413,4.930409506261272,1.1252864350081058,6.055695941269378,0.0,0.0,0.0,37.51,0.0,0.0,0.0
