,WS_1,WS_50,WS_100,WS_150,WS_200,WD_1,WD_50,WD_100,WD_150,WD_200,temp_air_1,ghi,dni,dhi,Price
6/20/2012 8:00,0.7067,1.6658,1.918,2.0988,2.1321,182.8875,183.6448,184.413,186.3011,187.0628,294.9751,478.6969,632.4972,142.121,34.894
6/20/2012 9:00,0.7966,1.8443,2.1195,2.3137,2.3445,189.4007,189.9687,190.5508,191.8334,192.1487,296.2449,662.0595,711.17,170.8008,20.583
6/20/2012 10:00,0.9115,2.1028,2.4133,2.6072,2.6458,191.0433,191.2494,191.4633,192.0881,192.1169,298.8512,815.0989,762.5545,189.6307,2.088
6/20/2012 11:00,1.1006,2.5594,2.9407,3.1638,3.2151,205.4549,205.681,205.9101,206.13,206.1031,299.7917,923.8083,793.7109,200.9119,0.637
6/20/2012 12:00,1.4042,3.3475,3.8636,4.1375,4.208,214.3251,214.6327,214.9488,215.1254,215.1079,300.8493,978.5769,807.5058,206.3336,0.637
6/20/2012 13:00,1.6865,4.0864,4.7298,5.0303,5.1181,218.0762,218.413,218.75,218.7394,218.7447,301.5025,975.7724,807.616,205.6431,1.432
6/20/2012 14:00,1.9289,4.7637,5.5336,5.8553,5.9678,223.179,223.5546,223.9413,223.9385,224.014,302.4134,915.4711,793.7195,198.949,1.432
6/20/2012 15:00,2.1089,5.3234,6.2081,6.5384,6.6813,227.4594,227.8727,228.2964,228.3498,228.4791,302.5597,802.2307,763.1477,186.0957,2.804
6/20/2012 16:00,2.1333,5.4855,6.4172,6.7329,6.9023,228.8327,229.2677,229.7101,229.8366,230.0083,302.038,645.7248,712.0764,165.6961,30.562
6/20/2012 17:00,2.0995,5.5394,6.5119,6.8378,7.0391,230.165,230.6582,231.1555,231.3568,231.6247,300.7152,459.8947,631.3875,136.0341,35.276
6/20/2012 18:00,2.0329,5.6077,6.6427,7.0131,7.272,231.621,232.1475,232.6857,233.2173,233.6643,299.8727,264.9372,498.0276,96.1005,36.996
6/20/2012 19:00,1.8094,5.4523,6.559,7.0847,7.4607,230.9323,231.8238,232.7307,234.1295,235.1071,298.4623,96.9992,255.3982,45.8202,40.299
6/20/2012 20:00,1.5236,5.1531,6.3317,6.9359,7.4059,225.1261,227.1224,229.1609,232.5736,235.0089,296.6975,12.8823,48.3589,9.0682,42.01
6/20/2012 21:00,1.255,4.7209,5.9074,6.5414,7.0964,219.7491,222.5739,225.4591,231.4683,235.8378,294.9962,0,0,0,40.299
6/20/2012 22:00,1.1209,4.4041,5.5536,6.1174,6.6483,213.7274,217.945,222.2495,230.2553,236.4054,293.2818,0,0,0,40.299
6/20/2012 23:00,0.9884,4.1161,5.2459,5.704,6.2075,211.567,217.3042,223.1592,232.8434,240.6385,292.5099,0,0,0,40.299
6/21/2012 0:00,0.8427,3.8502,4.9886,5.3157,5.7622,210.3268,217.4659,224.7557,235.5282,244.5848,292.1677,0,0,0,31.632
6/21/2012 1:00,0.7059,3.5906,4.7387,5.0552,5.4916,214.1096,222.2827,230.6294,241.4048,250.9115,291.6551,0,0,0,31.309
6/21/2012 2:00,0.5478,3.1168,4.1987,4.5338,5.0088,217.072,227.4777,238.1028,250.0021,260.2143,291.1849,0,0,0,31.309
6/21/2012 3:00,0.4182,2.7175,3.7449,4.0723,4.514,216.2201,229.3094,242.6699,255.1309,266.15,291.0317,0,0,0,31.309
6/21/2012 4:00,0.3899,2.4644,3.3828,3.6216,3.9713,209.5739,224.1385,238.997,252.1351,264.3527,291.0905,0,0,0,31.309
6/21/2012 5:00,0.4,2.4374,3.3214,3.4278,3.6771,200.5836,215.759,231.2475,244.0783,257.157,291.3456,9.9262,1.7866,9.7627,31.309
6/21/2012 6:00,0.6356,2.4097,3.0183,3.0644,3.2756,195.3611,208.0473,220.9932,236.2593,250.7397,292.2666,67.4382,31.5313,60.1132,30.995
6/21/2012 7:00,0.8176,2.1015,2.458,2.6387,2.8133,209.196,212.7138,216.3012,230.4685,243.7635,292.9759,187.0537,101.7429,148.6078,28.114
6/21/2012 8:00,0.811,1.9471,2.2505,2.446,2.4991,217.8301,220.5235,223.2685,228.1256,232.6481,295.1146,327.2013,163.8801,239.7506,20.747
6/21/2012 9:00,0.8039,1.8668,2.1448,2.3443,2.3854,223.6597,226.4751,229.3516,232.7716,235.3782,295.7279,422.3791,148.6236,323.0198,4.493
6/21/2012 10:00,0.8126,1.8834,2.1622,2.3198,2.3498,223.241,225.0981,226.9931,229.5986,231.1478,299.2579,450.0026,89.4171,378.2185,2.804
6/21/2012 11:00,1.0649,2.5979,3.0128,3.2419,3.3109,236.8527,237.0767,237.3034,238.9333,239.5222,299.7222,462.2507,62.1736,405.776,1.432
6/21/2012 12:00,1.1862,2.9704,3.46,3.7457,3.8237,246.5217,247.0768,247.6456,248.9544,249.4655,300.2446,542.4378,101.5169,444.8899,1.432
6/21/2012 13:00,1.2384,3.0624,3.5568,3.8338,3.8856,255.4336,256.5822,257.7545,258.9291,259.5381,300.9584,654.5126,214.1914,451.2268,1.432
6/21/2012 14:00,1.1423,2.7646,3.1992,3.4505,3.4872,263.0442,264.3747,265.7317,266.4929,267.4306,302.4727,731.7756,414.3715,362.7389,1.432
6/21/2012 15:00,1.1673,2.7959,3.2307,3.4831,3.5286,264.4955,266.2925,268.1228,268.6691,269.6023,303.9576,710.9949,543.8641,272.6053,1.785
6/21/2012 16:00,1.1758,2.8325,3.2747,3.5144,3.5625,259.0278,261.0128,263.0428,264.2041,265.3291,304.2677,598.9758,585.5253,209.2964,4.992
6/21/2012 17:00,1.2218,2.9752,3.4485,3.6855,3.7321,254.9177,257.322,259.7751,261.4373,262.8161,304.5539,447.1573,585.8197,146.9192,25.741
6/21/2012 18:00,1.3564,3.4583,4.0404,4.2717,4.3152,245.54,247.7411,249.9863,251.9789,253.3181,303.9686,257.8148,462.2998,101.1686,30.308
6/21/2012 19:00,1.3526,4.4011,5.3686,5.6832,5.8738,235.0244,236.4929,237.9903,241.0647,242.6494,302.4444,93.975,232.7928,47.5272,32.349
6/21/2012 20:00,1.2522,5.0161,6.3494,6.6242,6.8457,237.2334,239.0941,240.9904,244.1372,246.7529,300.0834,12.6034,42.4528,9.2688,32.503
6/21/2012 21:00,1.0271,4.5017,5.7894,6.1894,6.5226,241.9826,244.7327,247.5376,252.6252,257.2516,298.1095,0,0,0,31.62
6/21/2012 22:00,0.8643,3.9981,5.1885,5.6525,6.0598,238.6073,242.4239,246.3141,252.6845,258.5068,295.9462,0,0,0,31.309
6/21/2012 23:00,0.4281,3.0323,4.2447,4.7732,5.3487,243.1276,251.103,259.2435,268.257,276.4452,294.7883,0,0,0,31.309
6/22/2012 0:00,0.4904,2.4247,3.1846,3.6211,4.2827,248.6399,263.4412,278.5434,290.6614,302.4037,295.1488,0,0,0,37.875
6/22/2012 1:00,0.4777,2.0001,2.552,2.8123,3.6378,274.0133,287.7385,301.7478,319.3402,333.3393,294.3665,0,0,0,37.875
6/22/2012 2:00,0.7568,1.6518,1.8769,2.3469,3.4822,87.148,100.8599,114.8495,148.2552,158.6917,292.6967,0,0,0,37.875
6/22/2012 3:00,0.9413,1.2425,1.2934,2.6555,3.7648,81.136,119.3208,158.2848,17.4298,19.7806,293.1702,0,0,0,37.875
6/22/2012 4:00,0.1681,1.4569,2.117,3.1102,4.0058,93.7844,57.3475,20.1661,21.083,23.0074,292.8103,0,0,0,38.636
6/22/2012 5:00,0.3749,1.9903,2.6486,3.382,4.0909,148.882,83.6072,16.9986,19.9539,24.028,292.119,17.6418,57.5908,11.6142,160.953
6/22/2012 6:00,0.318,2.2865,3.2104,3.6827,4.2227,11.5905,192.5421,9.8449,17.6937,23.1129,293.1543,110.8456,274.0147,51.1363,46.358
6/22/2012 7:00,0.4345,2.1982,2.9,3.428,3.9543,163.1135,86.4613,8.2446,17.7861,23.7718,295.0074,283.7035,510.8173,101.4619,36.228
6/22/2012 8:00,0.7337,1.9643,2.3147,2.9381,3.5054,17.4109,18.1075,18.8157,25.0712,29.3288,299.1873,478.4673,636.1557,140.8104,9.515
6/22/2012 9:00,0.6995,1.7519,2.0397,2.2969,2.439,36.9737,36.8825,36.7902,37.4889,37.4606,300.6524,661.8351,713.7785,169.6085,3.547
6/22/2012 10:00,0.5718,1.3879,1.6091,1.7872,1.8652,52.4642,52.149,51.8338,51.8871,51.2651,303.7617,814.0087,762.4711,189.3796,2.269
6/22/2012 11:00,0.2997,0.7679,0.8987,1.0249,1.0915,24.1516,23.8198,23.4807,23.8164,23.6417,304.5899,921.8494,791.2325,201.6452,1.142
6/22/2012 12:00,0.321,0.7105,0.812,0.8693,0.8878,299.7481,305.4254,311.2212,316.9053,320.2256,305.0844,976.7572,804.7671,207.2891,1.142
6/22/2012 13:00,0.5131,1.0724,1.2105,1.243,1.2297,271.5308,274.4196,277.3628,279.8718,281.3434,305.8651,974.2084,804.6611,206.7648,1.142
6/22/2012 14:00,0.7511,1.6316,1.8535,1.9247,1.9134,260.1301,261.6008,263.1009,264.1315,264.9443,307.3027,914.3211,790.7028,200.1325,1.432
6/22/2012 15:00,0.9649,2.1611,2.4681,2.58,2.5752,253.2124,254.3511,255.509,256.085,256.7454,307.7277,801.9114,760.9304,186.9976,2.729
6/22/2012 16:00,1.1378,2.6269,3.0148,3.1682,3.1747,251.417,252.7808,254.1704,254.831,255.5107,307.8069,646.3323,711.2631,166.1711,11.956
6/22/2012 17:00,1.3021,3.1514,3.6476,3.8389,3.8641,251.8492,253.3431,254.8691,255.831,256.6002,307.5518,461.4112,633.162,136.0422,29.684
6/22/2012 18:00,1.3991,3.7329,4.3957,4.6438,4.7239,246.6115,248.0941,249.6107,251.0086,251.9177,307.0073,266.72,501.5362,96.052,36.228
6/22/2012 19:00,1.0631,4.3579,5.5374,5.7401,5.9839,237.9672,240.3921,242.8684,246.6646,249.4526,305.4367,98.2095,260.6537,45.9542,42.261
6/22/2012 20:00,0.8479,4.6823,6.2724,6.2753,6.5424,237.5505,241.4294,245.3824,251.4273,256.3931,302.9104,13.3181,51.9156,9.1176,41.631
6/22/2012 21:00,0.6,4.105,5.7109,5.7677,6.0341,241.6722,247.6356,253.7261,261.17,268.0073,300.3022,0,0,0,40.701
6/22/2012 22:00,0.6495,2.9246,3.7792,3.9622,4.3551,243.8389,256.2599,268.9393,279.0891,289.975,296.7845,0,0,0,37.875
6/22/2012 23:00,0.3765,1.9418,2.5695,2.5088,2.8212,252.7499,265.1743,277.8533,288.5806,306.0988,297.0721,0,0,0,37.875
6/23/2012 0:00,0.2337,1.4372,1.9602,1.9713,2.0503,79.1253,181.7349,286.4357,88.4605,96.5022,296.3576,0,0,0,54.206
6/23/2012 1:00,0.3764,1.5109,1.9131,1.8972,2.0136,104.2513,100.8642,97.406,96.443,98.1139,295.4007,0,0,0,54.206
6/23/2012 2:00,0.4933,1.647,2.0188,1.9347,2.1168,103.5939,103.3373,103.0735,102.8754,103.2041,293.8183,0,0,0,54.206
6/23/2012 3:00,0.5839,1.5853,1.8725,1.7432,1.9282,108.0425,109.4927,110.9696,110.7535,110.848,293.0099,0,0,0,54.206
6/23/2012 4:00,0.6119,1.4492,1.6708,1.5707,1.6005,107.3402,112.7739,118.3132,115.9947,115.9069,292.3802,0,0,0,54.206
6/23/2012 5:00,0.4716,1.1028,1.2699,1.299,1.4444,62.3527,80.2863,98.5856,96.7524,95.2194,291.8725,17.667,60.0566,11.4119,54.206
6/23/2012 6:00,0.2693,1.3403,1.763,1.7101,1.841,69.2604,81.9444,94.8849,97.7868,100.5449,292.7872,111.5861,281.6792,50.339,54.206
6/23/2012 7:00,0.2141,1.2902,1.7556,1.725,1.8974,100.2808,109.0442,117.9922,123.3902,125.7446,295.1644,285.5014,521.5659,99.7013,18.579
6/23/2012 8:00,0.3941,0.9775,1.136,1.3714,1.5999,171.1403,169.3225,167.4709,168.443,165.1934,299.3328,480.4352,645.2988,138.5537,4.776
6/23/2012 9:00,0.5976,1.3631,1.5615,1.7191,1.7561,206.405,205.7408,205.0676,203.7756,203.035,300.6844,663.2158,719.2495,167.7896,1.432
6/23/2012 10:00,0.5835,1.2896,1.4675,1.5661,1.5625,240.0194,240.2381,240.4591,239.4493,239.1498,303.9006,815.1197,766.0624,187.9264,1.302
6/23/2012 11:00,0.6209,1.3462,1.5293,1.6093,1.5985,248.8297,249.7471,250.6854,250.3803,250.3824,304.9119,922.5013,793.2746,200.7388,0
6/23/2012 12:00,0.7321,1.5674,1.7741,1.8465,1.8325,245.3827,246.5986,247.8408,247.8473,247.8971,305.962,976.8318,805.2534,207.0154,0
6/23/2012 13:00,0.9111,1.9818,2.251,2.354,2.3409,240.7564,241.7296,242.7165,242.3984,242.2622,307.0181,973.7326,803.7737,207.093,0
6/23/2012 14:00,1.0102,2.2358,2.5488,2.6818,2.668,246.6296,247.6582,248.7076,248.4517,248.4316,308.5042,913.1365,788.0182,201.1956,1.121
6/23/2012 15:00,1.0054,2.2443,2.5617,2.7161,2.7013,250.9835,252.2676,253.5824,253.6447,253.9182,308.9743,800.9591,758.1599,188.0569,2.346
6/23/2012 16:00,0.9769,2.2092,2.5265,2.6934,2.6834,255.6388,257.4947,259.387,259.8865,260.6454,309.4839,645.8095,708.7188,167.0273,4.575
6/23/2012 17:00,0.961,2.2013,2.523,2.6972,2.6956,256.3374,258.5552,260.8245,261.7128,262.7584,309.4474,461.0764,630.4187,136.8004,18.549
6/23/2012 18:00,1.041,2.5469,2.9536,3.1555,3.1682,247.9402,250.2397,252.5839,254.4106,255.4956,309.2789,266.9256,500.7391,96.4235,31.336
6/23/2012 19:00,0.787,3.5906,4.6518,4.6373,4.5673,231.9018,234.3539,236.8562,240.3539,242.8193,307.9897,98.6229,261.6524,46.0485,78.974
6/23/2012 20:00,0.8416,4.5377,6.0516,5.9117,5.6594,232.7663,235.3354,237.9574,240.3977,242.6822,305.207,13.432,52.3813,9.1595,78.974
6/23/2012 21:00,0.8093,4.5652,6.1386,6.2046,6.0227,236.4251,239.1005,241.8368,243.22,245.1616,302.0826,0,0,0,78.974
6/23/2012 22:00,0.5548,3.908,5.4665,5.6916,5.6798,237.2268,240.7249,244.2895,246.4915,250.098,299.5361,0,0,0,78.974
6/23/2012 23:00,0.796,3.7092,4.8226,5.1748,5.261,225.6638,230.5833,235.6073,239.6635,245.8931,298.2362,0,0,0,54.206
6/24/2012 0:00,0.8614,3.4149,4.3123,4.5042,4.459,207.0187,212.8479,218.7898,225.0531,233.2297,297.1169,0,0,0,24.536
6/24/2012 1:00,0.6459,2.9008,3.7468,3.8287,3.7555,206.481,210.7434,215.092,221.494,229.1671,296.2803,0,0,0,24.536
6/24/2012 2:00,0.4524,2.3853,3.17,3.2627,3.2493,223.6801,222.3334,220.9614,227.4103,233.9038,295.9473,0,0,0,24.536
6/24/2012 3:00,0.4314,2.3097,3.0773,3.1676,3.1756,238.2498,232.736,227.1131,232.1145,236.0534,295.0429,0,0,0,24.536
6/24/2012 4:00,0.4367,2.3466,3.128,3.2813,3.3384,254.5237,246.6291,238.5678,240.5673,241.342,294.3944,0,0,0,24.536
6/24/2012 5:00,0.3929,1.9038,2.4919,2.675,2.7475,300.0913,280.1666,259.8357,260.7494,258.719,293.7229,17.2891,57.8132,11.3485,24.536
6/24/2012 6:00,0.3448,1.4475,1.8455,1.9959,1.9795,338.3979,324.4945,310.306,304.9871,299.6327,294.1577,110.1107,275.5293,50.4505,24.246
6/24/2012 7:00,0.276,1.0842,1.3676,1.5666,1.5495,0.5487,75.5675,152.1164,145.1547,344.1226,296.149,282.9148,513.4357,100.5099,18.579
6/24/2012 8:00,0.3352,0.8271,0.9623,1.2002,1.3631,53.1775,49.9852,46.7274,40.5009,33.7484,300.8354,477.4928,637.924,139.9198,7.38
6/24/2012 9:00,0.3604,0.869,1.0053,1.1907,1.2952,74.3011,71.6419,68.9284,65.1764,61.027,302.6593,660.6159,714.1475,169.0832,1.432
6/24/2012 10:00,0.4296,1.0303,1.1907,1.3559,1.4163,81.8881,79.6284,77.3273,75.7283,74.0253,305.6113,812.911,762.4544,189.0453,1.16
6/24/2012 11:00,0.4333,1.0119,1.1648,1.2919,1.3342,109.797,106.9795,104.1038,101.4838,99.4243,306.955,921.0393,791.1731,201.4207,0
6/24/2012 12:00,0.2912,0.6821,0.785,0.8693,0.9043,119.2194,114.1677,109.013,105.2959,102.2553,308.676,976.1501,804.4217,207.2653,0
6/24/2012 13:00,0.2596,0.4555,0.4973,0.4889,0.4655,177.1039,172.4855,167.7723,167.2505,161.3434,309.5409,973.7902,803.9854,206.9588,0
6/24/2012 14:00,0.4833,0.9281,1.0304,1.079,1.0431,220.1421,221.2569,222.3928,222.9676,222.9746,311.4512,914.2068,789.9217,200.4435,0
6/24/2012 15:00,0.6945,1.4582,1.6451,1.7462,1.7245,233.7232,235.8855,238.0909,239.2193,239.986,312.271,802.2294,760.3765,187.2872,1.34
6/24/2012 16:00,0.9209,2.0327,2.3147,2.4609,2.457,238.7894,240.7739,242.7999,244.1361,244.9472,312.672,646.969,710.8993,166.4603,2.804
6/24/2012 17:00,1.1581,2.6825,3.0817,3.2649,3.2806,239.5975,241.4249,243.2852,245.1195,245.8808,312.7145,462.2052,632.9058,136.3603,16.762
6/24/2012 18:00,1.3993,3.7749,4.4542,4.6672,4.7472,234.4923,235.778,237.0911,239.4757,240.0819,312.1849,267.3359,500.6513,96.4486,22.955
6/24/2012 19:00,1.3274,5.1378,6.4604,6.3987,6.5273,232.3944,233.3207,234.2721,237.2477,238.2866,310.4145,98.5348,259.3852,46.3042,25.562
6/24/2012 20:00,1.2495,5.4021,6.9282,6.9109,7.0772,236.9207,238.3686,239.8475,242.6607,244.4716,307.2046,13.4424,51.4209,9.2395,29.113
6/24/2012 21:00,1.0745,4.97,6.4512,6.6728,6.9393,238.5682,240.9894,243.4618,246.7904,249.5659,304.2523,0,0,0,29.113
6/24/2012 22:00,0.7426,4.2609,5.7463,6.0676,6.407,236.8338,240.1378,243.5107,248.3855,252.9542,300.6791,0,0,0,31.995
6/24/2012 23:00,0.5234,3.3953,4.681,4.9548,5.2271,229.455,234.8549,240.3646,246.4603,252.8993,298.9592,0,0,0,25.353
6/25/2012 0:00,0.5818,2.6952,3.5002,3.5576,3.7051,222.8503,230.1648,237.6314,246.2204,255.1229,297.075,0,0,0,44.192
6/25/2012 1:00,0.602,2.1645,2.6882,2.4453,2.4815,223.5034,229.7265,236.0804,248.4933,259.6003,295.9174,0,0,0,44.192
6/25/2012 2:00,0.6021,1.8761,2.2701,1.8396,1.7489,227.0759,230.1108,233.2115,245.181,255.7529,295.6965,0,0,0,44.192
6/25/2012 3:00,0.3629,1.3719,1.7165,1.2585,1.1523,257.8414,247.6779,237.3093,247.8332,253.7482,296.4113,0,0,0,44.192
6/25/2012 4:00,0.2834,0.8872,1.0751,0.8246,0.7363,339.201,301.1973,262.4186,283.7119,284.1901,297.169,0,0,0,44.192
6/25/2012 5:00,1.0249,0.9954,0.9793,1.0839,0.94,134.1122,232.2728,332.4367,137.6857,137.778,295.9683,16.6638,52.2736,11.3609,45.501
6/25/2012 6:00,0.4661,1.2442,1.4647,1.482,1.3496,146.9625,151.2667,155.6598,154.4394,155.8843,296.2823,106.9439,258.1068,51.3692,46.297
6/25/2012 7:00,0.1927,1.0729,1.4397,1.4192,1.3836,134.0461,146.7151,159.6481,157.9535,161.0535,297.4972,275.3608,483.27,104.7507,42.353
6/25/2012 8:00,0.2187,0.6095,0.7236,0.8854,1.0197,135.1404,137.0118,138.92,148.739,154.3546,301.2008,462.4836,590.4847,151.3835,34.865
6/25/2012 9:00,0.1512,0.4323,0.5155,0.571,0.648,169.1006,163.4638,157.7163,154.8394,153.4027,302.6655,642.6752,666.543,183.535,18.846
6/25/2012 10:00,0.2556,0.5401,0.6115,0.5232,0.5376,167.6877,164.9716,162.1924,165.5468,162.9514,306.5617,794.0113,721.5684,204.2004,2.729
6/25/2012 11:00,0.4417,0.8825,0.9872,0.9573,0.9414,205.5051,204.8098,204.0964,204.339,203.5212,307.8612,899.9168,749.5855,218.2848,1.432
6/25/2012 12:00,0.3941,0.7739,0.8631,0.8761,0.8548,234.3194,235.2781,236.2577,237.7821,237.8633,308.7313,956.8289,768.3989,222.505,1.432
6/25/2012 13:00,0.2918,0.5416,0.5988,0.6001,0.5754,231.2663,232.7035,234.1661,236.9423,236.9042,309.5936,959.146,776.6699,218.4758,1.432
6/25/2012 14:00,0.2528,0.4711,0.5198,0.4726,0.4542,208.6169,209.0737,209.5429,207.2029,205.9484,311.176,905.1795,771.9823,207.6329,2.679
6/25/2012 15:00,0.2758,0.4951,0.5426,0.5329,0.5066,222.8298,224.4071,226.019,220.1344,220.5059,312.2496,790.7331,732.9997,197.0102,4.534
6/25/2012 16:00,0.3866,0.7597,0.8492,0.844,0.8257,218.8534,219.0505,219.2483,215.1257,214.8835,312.4678,636.3374,682.4786,175.6323,35.305
6/25/2012 17:00,0.5367,1.1479,1.3,1.3101,1.3117,226.3698,226.1597,225.9485,223.8518,223.7134,313.0776,454.3222,602.3649,142.7966,42.353
6/25/2012 18:00,0.6849,1.5901,1.827,1.8868,1.9179,241.0614,241.0471,241.0326,240.0921,240.4015,312.9472,261.4013,474.0691,100.9915,44.246
6/25/2012 19:00,0.4775,2.3376,3.0649,2.9234,2.9059,241.7818,244.1893,246.6452,245.6377,246.0422,311.3281,97.548,249.9448,46.9047,49.092
6/25/2012 20:00,0.6859,3.5452,4.6944,4.0805,3.8824,245.3824,246.9266,248.4989,247.6428,247.9382,308.3748,13.1803,46.5628,9.404,53.953
6/25/2012 21:00,0.6631,4.1998,5.765,4.9546,4.729,241.7628,244.0262,246.3402,243.3743,243.0998,305.3973,0,0,0,59.899
6/25/2012 22:00,0.9276,4.7489,6.2765,5.8833,5.824,253.9918,254.7121,255.4469,251.8081,250.8429,304.0361,0,0,0,47.845
6/25/2012 23:00,0.8438,4.3941,5.8252,5.7172,5.8909,257.7445,259.4473,261.1828,257.5629,256.9098,302.9917,0,0,0,44.246
6/26/2012 0:00,0.7613,4.1159,5.494,5.5461,5.7887,262.9992,264.8252,266.6907,263.8043,262.8119,301.7894,0,0,0,43.768
6/26/2012 1:00,0.6112,3.6709,4.9917,5.0184,5.2028,268.24,270.64,273.0934,271.2356,269.8118,300.717,0,0,0,43.768
6/26/2012 2:00,0.3133,2.7751,4.0402,3.9892,4.1235,266.5832,271.7844,277.0913,274.4709,272.2391,299.0865,0,0,0,43.768
6/26/2012 3:00,0.4356,1.8182,2.3187,2.089,2.0998,263.9544,273.4288,283.0969,279.073,273.9171,298.2132,0,0,0,43.768
6/26/2012 4:00,0.5535,0.7611,0.7976,0.8146,1.0471,78.3089,121.814,166.2089,175.1402,177.053,297.9093,0,0,0,43.768
6/26/2012 5:00,0.5571,1.9282,2.3771,2.2062,1.8314,59.9259,58.6516,57.3544,57.9495,56.0477,298.1182,14.4992,28.2619,11.6027,43.768
6/26/2012 6:00,0.4485,2.5875,3.4919,3.1277,2.8599,53.9068,59.3666,64.9333,63.0111,63.3933,297.7309,84.95,114.4406,61.8764,42.585
6/26/2012 7:00,0.3766,2.0586,2.7531,2.6616,2.7156,64.3345,67.1075,69.9419,73.2499,76.543,298.9598,209.6603,185.0375,146.9693,40.468
6/26/2012 8:00,0.5072,1.3907,1.6459,2.0305,2.3534,71.1163,72.4399,73.7865,85.0658,91.7727,303.2584,369.6344,267.7838,224.4698,33.392
6/26/2012 9:00,0.4541,1.1573,1.3523,1.7054,1.9586,75.6898,77.4089,79.1638,92.1528,98.1915,304.9733,538.4102,375.5128,279.1281,17.082
6/26/2012 10:00,0.2746,0.6725,0.7788,0.8792,0.9173,55.1763,56.4371,57.7232,71.0843,73.0331,307.9133,614.3534,320.2401,358.5413,9.918
6/26/2012 11:00,0.1942,0.4853,0.5666,0.8521,0.9082,135.952,130.3325,124.5998,122.9233,121.7274,308.3999,707.2582,347.5997,387.2795,7.067
6/26/2012 12:00,0.4959,1.0852,1.2331,1.396,1.4277,191.7054,188.7167,185.6685,179.8827,178.0335,309.8511,821.4068,487.2566,355.682,6.808
6/26/2012 13:00,0.8349,1.8618,2.1262,2.3099,2.3387,215.1643,213.2628,211.3203,207.3516,206.1212,310.8193,823.2297,494.3851,351.5915,6.808
6/26/2012 14:00,1.0301,2.3804,2.7319,2.9369,2.9735,223.8908,222.1868,220.4481,217.1532,216.2308,312.4741,807.2484,562.7145,301.9583,8.926
6/26/2012 15:00,1.0182,2.3711,2.7248,2.9081,2.9464,225.8708,224.3729,222.8487,219.5805,218.6699,313.5525,759.4955,661.5274,226.2919,23.164
6/26/2012 16:00,1.0486,2.4538,2.8235,2.9998,3.0369,225.4467,224.2801,223.0945,220.2371,219.4726,313.7448,620.0106,632.2689,190.8644,33.525
6/26/2012 17:00,1.2074,2.9432,3.4113,3.6198,3.6596,222.2514,221.4516,220.637,218.3702,217.8592,313.5263,437.2914,542.0021,158.1226,40.468
6/26/2012 18:00,1.2209,3.3945,4.0282,4.2806,4.3771,222.5987,221.8735,221.1339,219.1833,218.9737,312.7527,256.2408,450.4068,105.3613,41.361
6/26/2012 19:00,0.7145,3.664,4.8443,4.9433,5.0886,224.877,224.094,223.3005,220.3264,220.0121,311.2364,97.12,245.758,47.2428,49.923
6/26/2012 20:00,0.5751,3.8113,5.2736,5.0379,5.122,229.1081,227.5041,225.8611,220.7201,219.4011,309.486,13.1202,44.9733,9.4749,50.312
6/26/2012 21:00,0.5013,3.5111,4.9054,4.6435,4.7099,232.3765,229.7051,226.9831,218.6605,215.4437,306.5045,0,0,0,50.207
6/26/2012 22:00,0.4526,2.9267,4.0313,3.5418,3.3762,239.0962,237.9399,236.7627,228.8014,226.4015,303.5195,0,0,0,44.565
6/26/2012 23:00,0.5035,3.2661,4.5018,3.9769,3.8948,243.3346,243.4333,243.5332,232.861,227.9367,303.2213,0,0,0,43.768
6/27/2012 0:00,0.5894,3.6739,5.0265,4.6772,4.7429,249.0342,249.0802,249.1319,236.831,230.0773,302.1358,0,0,0,52.692
6/27/2012 1:00,0.5397,3.5455,4.898,4.4948,4.581,265.2333,263.1816,261.0918,247.5542,238.5628,300.6005,0,0,0,52.692
6/27/2012 2:00,0.6181,3.8084,5.2027,4.6391,4.5487,281.6384,279.4221,277.1648,265.844,256.6855,299.4867,0,0,0,52.692
6/27/2012 3:00,0.4947,3.4957,4.8934,4.5466,4.5267,279.6825,280.2859,280.9013,269.3359,260.4883,299.1579,0,0,0,52.692
6/27/2012 4:00,0.3156,2.666,3.8505,3.7039,3.8871,269.6175,270.0314,270.4553,253.9088,241.2718,298.3016,0,0,0,52.692
6/27/2012 5:00,0.4563,1.6347,2.0282,2.2947,3.0286,286.4554,268.9929,251.1713,219.6743,204.6399,297.729,14.6465,32.4121,11.4193,52.692
6/27/2012 6:00,0.1192,0.7175,0.9736,1.7071,2.6163,216.1386,213.5651,210.9334,181.4677,177.109,298.2615,100.6166,217.6516,52.9994,44.631
6/27/2012 7:00,0.2091,0.4026,0.4451,1.321,2.1266,216.8734,204.8649,192.609,157.0665,162.6466,299.2791,269.7482,461.0155,106.2815,40.069
6/27/2012 8:00,0.1923,0.5314,0.6303,1.2141,1.7475,103.6651,110.7156,117.9141,146.149,154.3846,303.6914,464.7294,602.4288,147.1052,37.234
6/27/2012 9:00,0.4628,1.1722,1.3666,1.7356,1.9141,183.096,182.0367,180.9586,180.4485,180.4154,305.2746,650.8943,693.3257,174.4453,16.642
6/27/2012 10:00,0.9669,2.3086,2.6646,2.9616,3.0517,226.0302,225.6676,225.2905,224.4281,224.3934,307.5431,808.0098,755.5469,190.899,11.956
6/27/2012 11:00,1.2808,3.0785,3.558,3.8762,3.9503,221.848,221.9,221.9541,221.7621,221.8805,308.8228,918.6714,789.1951,201.7686,9.609
